goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,position
2,3,0,124,46.27,62,52.1,25,59.52,88,0,81.5,186,48.06,2043,16,44,41,31,0,0,0,0,26,1,0,0,0,0,132,1,665,13,1,16.67,47,65.28,48,28,44,0,20,6,6,10,0,0,,0,2,0,Mohamed Diamé,Newcastle United,14209,39,MF
2,7,0,138,53.7,58,42.34,31,75.61,60,1,80.49,196,49.75,3420,54,23,44,38,0,0,0,0,36,3,0,0,0,0,297,0,1275,19,4,21.05,87,52.1,41,81,42,0,15,5,5,13.33,0,1,,1,0,0,Jack Cork,Burnley,20993,6,MF
0,5,0,111,53.88,47,48.45,28,62.22,57,2,75,158,52.15,2842,26,32,18,34,0,0,0,0,33,4,0,0,0,0,221,3,750,19,19,26.03,30,26.09,44,93,28,0,6,0,3,0,0,9,,0,0,0,DeAndre Yedlin,Newcastle United,314040,39,MF
0,5,0,94,49.74,9,47.37,10,71.43,56,2,87.63,103,49.52,1260,28,28,15,26,0,0,0,0,13,1,0,0,0,0,249,2,914,13,1,6.67,38,46.34,34,20,49,0,12,1,6,0,0,2,,0,2,2,Ander Herrera,Manchester United,82474,35,MF
1,4,0,74,49.33,32,47.06,10,90.91,35,1,76.48,106,48.62,1927,29,28,17,25,0,0,0,0,30,5,0,0,0,0,193,2,709,17,9,32.14,64,46.04,14,32,30,0,16,6,5,6.25,0,1,,0,0,0,Gareth Barry,West Bromwich Albion,544,8,MF
3,2,0,52,48.6,37,50.68,5,55.56,34,1,83.69,89,49.44,2042,14,10,22,29,0,0,0,0,28,2,0,0,0,0,144,1,657,15,12,21.82,33,48.53,30,30,19,2,19,7,4,15.79,0,3,,0,1,0,Sam Clucas,Swansea City,74440,74,MF
3,2,0,39,60.94,15,51.72,2,40,26,0,81.96,54,58.06,1253,11,9,3,22,0,0,0,0,21,5,0,0,0,0,113,0,459,6,2,15.38,26,46.43,11,26,11,0,14,5,5,21.43,0,1,,0,0,0,Andy King,Swansea City,30530,74,MF
1,0,0,50,44.64,14,70,14,37.84,26,1,84.94,64,48.48,1095,10,7,18,22,0,0,0,0,15,0,0,0,0,0,123,2,378,13,17,20.24,6,46.15,6,20,14,2,25,11,9,4,1,5,,0,0,0,Davide Zappacosta,Chelsea,132318,38,MF
1,3,0,48,47.52,16,48.48,18,56.25,23,1,83.54,64,47.76,1394,8,23,17,33,0,0,0,0,15,3,0,0,0,0,237,2,726,27,4,21.05,29,61.7,9,21,3,3,19,8,5,5.26,0,3,,0,1,0,Moussa Sissoko,Tottenham Hotspur,27014,33,MF
5,3,0,68,40.72,3,15,31,44.93,10,2,84.91,71,37.97,1622,27,18,33,32,0,0,0,0,31,3,0,0,0,0,190,6,574,24,14,28.57,33,71.74,9,3,11,2,33,13,11,15.15,1,2,,0,0,0,Roberto Pereyra,Watford,122701,24,MF
1,0,0,5,50,0,0,2,100,2,0,87.5,5,41.67,206,1,0,2,4,0,0,0,0,1,0,0,0,0,0,29,0,77,3,0,0,2,66.67,1,0,3,2,4,2,0,25,0,0,,0,0,0,James Morrison,West Bromwich Albion,822,8,MF
1,0,0,22,44.9,0,0,3,75,15,0,85.97,22,42.31,522,4,10,2,12,0,0,0,0,7,0,0,0,0,0,83,0,331,5,0,0,16,66.67,8,7,14,2,6,2,2,16.67,0,0,,0,0,0,Danny Drinkwater,Chelsea,54330,38,MF
0,0,0,7,77.78,0,0,3,100,1,1,90.91,7,58.33,45,3,1,0,5,0,0,0,0,0,1,0,0,0,0,18,1,40,2,1,25,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,Phil Foden,Manchester City,859765,17,MF
0,2,1,119,44.91,47,53.41,36,67.92,73,4,78.23,166,47.03,3120,11,41,23,35,0,0,0,0,47,3,0,0,0,0,232,1,1085,19,3,25,114,61.96,60,68,65,3,36,5,10,0,1,2,,0,2,0,Davy Pröpper,Brighton & Hove Albion,70900,30,MF
0,2,0,24,41.38,10,62.5,2,50,13,1,81.8,34,45.95,1107,10,13,5,19,0,0,0,0,16,1,0,0,0,0,110,2,490,9,3,23.08,63,54.78,19,16,14,1,8,1,5,0,0,0,,0,0,1,Ashley Westwood,Burnley,49647,6,MF
0,0,0,18,46.15,6,50,1,50,16,0,83.59,24,47.06,444,1,5,2,8,0,0,0,0,3,0,0,0,0,0,39,0,163,1,0,0,9,39.13,7,22,13,0,2,0,0,0,0,0,,0,0,0,Matteo Darmian,Manchester United,19352,35,MF
0,1,0,40,68.97,31,46.97,2,66.67,36,0,78.71,71,57.26,1423,2,5,2,26,0,0,0,0,24,5,0,0,0,0,55,0,451,2,0,0,43,38.74,27,70,10,0,5,0,2,0,0,0,,1,0,0,Declan Rice,West Ham United,856714,37,MF
5,5,0,112,45.53,39,43.33,27,71.05,58,1,79.14,151,44.94,2433,28,45,43,33,0,0,0,0,27,8,0,0,0,0,267,3,846,21,2,18.18,37,37.37,36,38,38,1,30,11,9,16.67,0,0,,0,2,0,James McArthur,Crystal Palace,39282,7,MF
0,5,0,50,53.19,18,39.13,2,100,36,0,83.42,68,48.57,900,12,25,6,16,0,0,0,0,12,5,0,0,0,0,51,0,312,1,0,0,19,51.35,16,25,14,0,8,1,1,0,0,0,,0,2,0,Claudio Yacob,West Bromwich Albion,151037,8,MF
3,2,0,85,51.52,5,17.24,38,60.32,17,1,79.35,90,46.39,1690,30,7,29,35,0,0,0,0,28,7,0,0,0,0,159,4,442,29,18,20.93,26,54.17,11,11,19,2,36,9,16,8.33,1,4,,1,0,2,Demarai Gray,Leicester City,355152,31,MF
1,0,0,87,52.73,20,48.78,15,68.18,47,1,78.53,107,51.94,2222,25,14,18,27,0,0,0,0,41,8,0,0,0,0,154,2,823,24,16,32.65,87,51.79,26,31,40,1,11,2,5,9.09,0,0,,1,2,1,Darren Fletcher,Stoke City,765,29,MF
0,0,0,1,50,0,0,0,0,1,0,80,1,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,1,100,0,0,0,0,0,0,0,0,0,0,,0,0,0,Rekeem Harper,West Bromwich Albion,863651,8,MF
0,0,0,10,38.46,3,33.33,2,50,6,0,60.61,13,37.14,200,2,6,7,3,0,0,0,0,3,0,0,0,0,0,21,0,40,3,2,22.22,1,16.67,0,2,2,0,1,0,0,0,0,2,,0,0,0,Nordin Amrabat,Watford,27714,24,MF
0,3,0,35,48.61,25,67.57,4,66.67,25,0,75.14,60,55.05,760,6,14,7,16,0,0,0,0,8,3,0,0,0,0,52,1,278,2,2,16.67,16,40,19,13,14,0,7,2,1,0,0,1,,0,0,0,Philip Billing,Huddersfield Town,548660,59,MF
1,3,0,124,47.88,19,31.15,48,58.54,54,1,77.71,143,44.69,1842,22,29,43,36,0,0,0,0,27,2,0,0,0,0,160,4,495,20,16,15.69,36,52.17,13,29,32,1,28,9,10,3.57,2,7,,0,0,0,Solly March,Brighton & Hove Albion,301288,30,MF
2,0,0,97,49.24,17,27.87,27,47.37,35,0,79.56,114,44.19,2453,36,22,31,33,0,0,0,0,35,4,0,0,0,0,192,3,545,18,15,25.42,17,33.33,12,11,19,5,70,20,24,2.86,2,10,,0,0,0,Thomas Ince,Huddersfield Town,122663,59,MF
0,5,1,79,48.47,37,50,6,54.55,58,0,83.83,116,48.95,2128,17,39,12,30,0,0,0,0,29,9,0,0,0,0,175,0,949,7,2,25,63,54.31,61,59,29,0,5,0,2,0,0,0,,0,1,0,Morgan Schneiderlin,Everton,27009,48,MF
2,1,0,58,43.94,15,20.55,24,75,16,2,81.05,73,35.61,2340,18,19,34,34,0,0,0,0,26,2,0,0,0,0,192,3,650,26,4,17.39,20,44.44,8,20,14,2,25,6,10,8,0,16,,0,1,0,Jeff Hendrick,Burnley,115441,6,MF
0,1,0,38,59.38,10,38.46,10,76.92,17,1,78.36,48,53.33,845,11,5,6,14,0,0,0,0,19,1,0,0,0,0,45,0,210,7,1,14.29,18,72,16,4,12,0,7,1,4,0,0,0,,0,0,0,Edimilson Fernandes,West Ham United,330099,37,MF
0,2,0,32,45.71,20,57.14,8,66.67,19,0,81.39,52,49.52,994,5,21,5,13,0,0,0,0,12,3,0,0,0,0,64,0,363,2,0,0,16,51.61,17,24,8,1,11,2,5,0,1,0,,0,0,0,Matty James,Leicester City,54331,31,MF
2,3,0,84,41.58,35,48.61,45,51.14,26,2,72.64,119,43.43,2097,13,14,45,30,0,0,0,0,26,6,0,0,0,0,121,4,361,35,39,23.78,16,34.78,24,27,19,1,28,8,8,7.14,0,11,,0,0,2,Matt Phillips,West Bromwich Albion,36466,8,MF
0,0,0,14,63.64,4,50,3,100,9,0,74.23,18,60,206,2,3,1,4,0,0,0,0,5,1,0,0,0,0,18,0,72,1,0,0,1,12.5,5,3,4,0,1,0,0,0,0,0,,1,0,0,James McCarthy,Everton,39283,48,MF
0,0,0,14,63.64,4,57.14,3,100,11,0,79.35,18,62.07,435,0,3,4,12,0,0,0,0,5,1,0,0,0,0,42,0,123,0,2,100,13,50,12,12,2,0,1,0,0,0,0,0,,0,0,0,Jaïro Riedewald,Crystal Palace,285989,7,MF
2,5,0,101,46.76,23,38.33,19,70.37,68,2,78.42,124,44.93,2675,14,42,27,34,0,0,0,0,34,7,0,0,0,0,226,2,865,20,3,18.75,65,52,28,28,40,1,15,4,4,13.33,1,1,,0,2,0,Jake Livermore,West Bromwich Albion,34578,8,MF
2,3,0,63,47.37,12,27.91,14,53.85,36,1,69.12,75,42.61,1335,14,21,15,18,0,0,0,0,14,1,0,0,0,0,78,0,244,8,2,25,3,16.67,12,20,25,1,18,7,8,11.11,1,1,,0,0,1,Scott Arfield,Burnley,17056,6,MF
1,1,0,2,20,1,33.33,1,100,1,0,76.81,3,23.08,216,0,1,4,5,0,0,0,0,3,0,0,0,0,0,21,0,53,2,0,0,1,50,0,3,3,0,4,2,1,25,0,0,,0,0,0,Nacer Chadli,West Bromwich Albion,32492,8,MF
2,2,0,76,49.35,11,39.29,31,60.78,32,0,76.96,87,47.8,1234,13,14,20,24,0,0,0,0,25,5,0,0,0,0,133,0,324,15,4,25,5,50,14,12,25,0,13,6,3,15.38,0,3,,0,0,0,Ramadan Sobhi,Stoke City,844763,29,MF
0,0,0,2,66.67,0,0,0,0,2,0,78.57,2,40,14,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Marko Grujić,Liverpool,280835,44,MF
0,6,0,94,46.08,28,50,21,63.64,44,0,85.02,122,46.92,1671,29,32,24,23,0,0,0,0,23,7,0,0,0,0,182,0,942,13,3,25,51,54.84,37,24,44,1,16,6,5,0,1,1,,1,0,0,Pierre-Emile Højbjerg,Southampton,149593,45,MF
0,2,0,49,53.26,9,30,10,76.92,23,0,77.05,58,47.54,1116,16,17,10,20,0,0,0,0,20,2,0,0,0,0,72,0,319,4,2,25,18,40.91,26,26,15,0,12,2,1,0,0,2,,0,0,0,Danny Williams,Huddersfield Town,40249,59,MF
0,1,0,39,50,14,56,16,48.48,9,1,78.85,53,51.46,583,14,1,18,14,0,0,0,0,9,3,0,0,0,0,94,0,179,7,3,30,4,50,8,7,3,1,6,2,0,0,0,1,,0,0,0,Fousseni Diabaté,Leicester City,796374,31,MF
2,5,0,128,51.41,123,52.12,20,60.61,71,3,75.92,251,51.75,2801,41,45,29,33,0,0,0,0,48,9,0,0,0,0,140,0,725,16,4,23.53,15,28.85,32,49,39,2,23,5,7,8.7,1,6,,0,1,0,Cheikhou Kouyaté,West Ham United,45944,37,MF
1,0,0,35,51.47,2,11.76,17,60.71,7,0,80.93,37,43.53,617,11,3,14,18,0,0,0,0,14,1,0,0,0,0,60,2,157,12,4,17.39,4,50,3,3,5,1,9,5,1,11.11,1,4,,0,0,1,Luciano Narsingh,Swansea City,43414,74,MF
0,2,0,31,52.54,12,54.55,5,62.5,11,0,88.05,43,53.09,629,16,7,10,13,0,0,0,0,2,1,0,0,0,0,78,0,302,2,0,0,12,52.17,13,9,8,0,1,0,0,0,0,0,,0,0,0,Scott McTominay,Manchester United,879346,35,MF
1,3,0,24,45.28,8,47.06,3,60,14,0,75.9,32,45.71,539,7,11,11,10,0,0,0,0,6,1,0,0,0,0,44,0,126,4,1,12.5,13,61.9,11,7,7,0,5,1,4,20,0,0,,0,0,0,Sam Field,West Bromwich Albion,839819,8,MF
0,0,0,29,48.33,5,26.32,13,68.42,9,0,74.63,34,43.04,575,7,7,12,12,0,0,0,0,9,3,0,0,0,0,69,2,150,12,2,25,2,66.67,9,9,7,0,5,1,2,0,0,1,,0,0,0,Nikola Vlašić,Everton,357596,48,MF
2,1,0,71,42.26,13,16.05,28,43.08,17,2,77.23,84,33.73,1781,26,10,38,28,0,0,0,0,19,3,0,0,0,0,142,5,346,25,6,10.53,8,44.44,13,20,13,3,35,12,11,5.71,0,6,,0,1,0,Christian Atsu,Newcastle United,152390,39,MF
1,7,0,55,41.35,51,53.13,6,46.15,40,0,75.33,106,46.29,1372,12,30,23,26,0,0,0,0,23,2,0,0,0,0,90,0,397,11,5,29.41,14,40,23,40,22,1,14,9,1,7.14,0,0,,0,0,0,Isaac Hayden,Newcastle United,190843,39,MF
0,1,0,57,49.14,2,13.33,25,62.5,12,0,83.64,59,45.04,703,20,8,25,12,0,0,0,0,8,2,0,0,0,0,89,0,317,7,5,15.63,17,68,7,4,12,0,12,0,3,0,0,0,,0,1,1,Renato Sanches,Swansea City,318967,74,MF
0,1,0,14,46.67,0,0,0,0,9,1,84.05,14,45.16,376,5,5,2,8,0,0,0,0,8,1,0,0,0,0,25,1,137,1,0,0,12,52.17,9,3,8,0,2,0,2,0,0,0,,0,0,0,Hamza Choudhury,Leicester City,833057,31,MF
0,1,0,8,57.14,2,50,2,66.67,4,0,81.48,10,55.56,137,2,1,3,5,0,0,0,0,7,1,0,0,0,0,15,0,44,1,0,0,2,66.67,0,3,1,0,4,2,0,0,0,0,,0,0,0,Kevin Mirallas,Everton,3593,48,MF
0,2,1,29,54.72,7,58.33,12,100,9,0,63.41,36,55.38,408,8,8,5,11,0,0,0,0,5,2,0,0,0,0,40,3,156,7,8,26.67,23,34.33,9,9,12,1,10,3,3,0,1,0,,1,1,1,Charlie Adam,Stoke City,9360,29,MF
0,0,0,7,31.82,4,50,2,40,4,0,77.42,11,36.67,161,1,1,6,6,0,0,0,0,1,1,0,0,0,0,26,0,48,2,2,66.67,0,0,1,0,5,0,11,5,4,0,1,2,,0,0,1,Josh Sims,Southampton,548198,45,MF
0,1,0,14,37.84,3,42.86,6,85.71,3,0,85.91,17,38.64,235,5,4,10,12,0,0,0,0,1,0,0,0,0,0,80,0,189,7,2,25,4,57.14,1,1,8,2,11,0,6,0,0,1,,0,0,0,Adam Lallana,Liverpool,17054,44,MF
0,0,0,6,60,0,0,2,100,4,0,73.02,6,54.55,142,0,0,2,7,0,0,0,0,1,1,0,0,0,0,11,0,46,3,0,0,1,12.5,3,3,2,0,1,0,0,0,0,1,,0,0,0,Sam McQueen,Southampton,387082,45,MF
0,0,0,12,46.15,2,28.57,3,42.86,2,0,80.49,14,42.42,276,7,1,6,8,0,0,0,0,6,1,0,0,0,0,25,0,66,1,0,0,1,50,1,0,3,0,9,1,3,0,0,1,,0,0,0,Sandro Ramírez,Everton,188407,48,MF
0,3,0,35,41.67,11,35.48,5,71.43,22,1,81.34,46,40,761,8,9,16,12,0,0,0,0,14,4,0,0,0,0,108,1,353,7,0,0,19,54.29,14,0,22,0,11,2,5,0,0,0,,0,0,0,Adrien Silva,Leicester City,30127,31,MF
0,2,0,34,40.96,8,33.33,19,54.29,7,0,80.17,42,39.25,982,9,7,19,20,0,0,0,0,15,2,0,0,0,0,157,0,376,10,4,12.5,17,47.22,13,13,8,1,19,5,4,0,1,2,,0,2,0,Marc Pugh,Bournemouth,11764,60,MF
0,3,0,34,41.46,2,40,5,62.5,20,0,86.42,36,41.38,757,10,14,4,11,0,0,0,0,12,4,0,0,0,0,49,0,420,5,1,100,27,69.23,13,6,27,0,7,1,2,0,0,0,,0,1,0,Roque Mesa,Swansea City,182243,74,MF
0,0,0,17,43.59,4,80,6,50,4,1,77.88,21,47.73,208,7,4,10,6,0,0,0,0,5,1,0,0,0,0,38,0,88,7,0,0,1,50,2,2,2,0,5,2,1,0,0,0,,0,0,1,Lucas Moura,Tottenham Hotspur,149710,33,MF
0,0,0,7,53.85,2,50,1,100,5,0,82.29,9,52.94,156,1,2,2,7,0,0,0,0,6,0,0,0,0,0,17,1,79,1,0,0,7,77.78,3,2,2,0,1,0,1,0,0,0,,0,0,0,Francis Coquelin,Arsenal,40672,42,MF
0,2,0,39,46.43,8,50,5,50,19,0,78.95,47,47,740,15,14,8,19,0,0,0,0,13,1,0,0,0,0,50,1,180,12,2,40,8,34.78,12,8,20,0,4,1,1,0,0,1,,0,0,0,Beram Kayal,Brighton & Hove Albion,21301,30,MF
3,3,1,155,47.11,13,31.71,68,52.71,41,0,79.34,168,45.41,2144,47,29,57,33,0,0,0,0,33,3,0,0,0,0,184,1,503,14,8,9.52,14,51.85,21,7,29,1,43,15,17,6.98,1,3,,1,0,0,Rajiv Van La Parra,Huddersfield Town,38096,59,MF
2,7,0,98,43.75,19,34.55,26,70.27,30,1,78,117,41.94,1901,43,38,39,33,0,0,0,0,18,6,0,0,0,0,177,0,539,11,5,29.41,22,45.83,24,17,42,1,21,3,8,9.52,0,3,,0,0,1,Tom Davies,Everton,795058,48,MF
1,7,0,74,37.56,16,42.11,23,56.1,40,0,72.5,90,38.3,1395,12,35,28,30,0,0,0,0,20,1,0,0,0,0,71,0,261,18,19,21.59,5,17.24,19,15,44,1,30,6,9,3.33,0,5,,0,0,0,James McClean,West Bromwich Albion,41631,8,MF
0,2,0,64,42.67,5,14.71,22,46.81,22,0,81.02,69,37.5,1312,20,17,29,24,0,0,0,0,16,5,0,0,0,0,140,1,414,10,5,15.15,5,41.67,11,2,18,1,10,2,4,0,1,1,,0,0,0,Nathan Dyer,Swansea City,14231,74,MF
0,1,0,10,43.48,14,51.85,1,25,5,1,67.35,24,48,219,4,4,1,5,0,0,0,0,5,0,0,0,0,0,26,0,66,3,0,0,2,40,1,2,6,0,5,0,3,0,0,1,,0,0,0,Abdelhamid Sabiri,Huddersfield Town,807400,59,MF
0,0,0,0,0,0,0,0,0,0,0,88.89,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Pape Souaré,Crystal Palace,84686,7,MF
0,0,0,0,0,0,0,0,0,0,0,87.5,0,0,59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,21,1,0,0,2,66.67,1,0,1,0,0,0,0,0,0,0,,0,0,0,Emerson Hyndman,Bournemouth,583558,60,MF
0,0,0,4,44.44,0,0,0,0,4,0,77.5,4,33.33,82,0,3,2,2,0,0,0,0,2,0,0,0,0,0,4,0,31,0,0,0,1,100,1,1,0,0,1,0,0,0,0,0,,0,0,0,Joe Willock,Arsenal,888550,42,MF
0,0,0,6,50,2,50,5,83.33,0,0,76,8,50,131,1,1,3,2,0,0,0,0,4,0,0,0,0,0,11,0,38,2,1,50,1,33.33,0,1,1,1,2,1,1,0,0,0,,0,0,0,Ross Barkley,Chelsea,98435,38,MF
0,0,0,0,0,0,0,0,0,0,0,75,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,,0,0,0,Josh Cullen,West Ham United,792122,37,MF
0,0,0,8,57.14,0,0,1,50,2,0,86.05,8,50,166,5,1,2,4,0,0,0,0,4,0,0,0,0,0,13,0,37,1,0,0,1,100,1,1,2,0,1,0,1,0,0,1,,0,0,0,Jamie Murphy,Brighton & Hove Albion,1063273,30,MF
0,0,0,6,75,0,0,1,100,1,0,89.29,6,54.55,50,4,1,2,5,0,0,0,0,1,0,0,0,0,0,13,0,25,0,0,0,1,100,1,0,0,1,3,1,1,0,0,0,,0,0,0,Brahim Díaz,Manchester City,835485,17,MF
0,1,0,7,33.33,0,0,0,0,6,0,92.7,7,28,304,1,7,3,5,0,0,0,0,1,0,0,0,0,0,16,0,127,0,0,0,2,66.67,1,1,3,0,0,0,0,0,0,0,,0,0,0,Leon Britton,Swansea City,20538,74,MF
0,0,0,4,28.57,3,50,0,0,3,0,79.8,7,35,250,2,5,1,7,0,0,0,0,3,3,0,0,0,0,24,0,79,2,0,0,3,60,1,1,4,0,2,2,0,0,0,1,,0,0,0,Davy Klaassen,Everton,97410,48,MF
0,0,0,6,60,2,33.33,2,100,2,0,82.09,8,50,132,2,1,2,7,0,0,0,0,1,2,0,0,0,0,24,0,55,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,,1,0,0,Chung-yong Lee,Crystal Palace,38639,7,MF
0,2,0,70,39.55,11,36.67,15,40.54,37,2,70.09,81,39.13,1916,20,21,31,29,0,0,0,0,25,5,0,0,0,0,118,1,328,11,7,18.42,9,31.03,19,16,34,0,14,5,7,0,1,1,,0,0,0,Aaron Lennon,Burnley,9692,6,MF
0,0,0,12,38.71,13,35.14,6,60,3,0,69.77,25,36.76,306,3,3,7,13,0,0,0,0,8,0,0,0,0,0,32,1,90,6,2,28.57,5,71.43,1,2,6,0,1,1,0,0,0,1,,0,0,0,Isaiah Brown,Brighton & Hove Albion,314370,30,MF
0,1,0,5,45.45,0,0,1,100,3,0,83.33,5,38.46,128,1,1,1,4,0,0,0,0,3,1,0,0,0,0,10,0,55,1,0,0,2,33.33,1,1,4,1,3,0,0,0,1,0,,0,0,0,Stephen Ireland,Stoke City,9682,29,MF
0,1,0,8,40,1,33.33,1,25,6,0,81.71,9,39.13,193,1,4,1,8,0,0,0,0,2,0,0,0,0,0,17,0,67,0,0,0,3,42.86,2,1,4,0,0,0,0,0,0,0,,0,0,0,Beni Baningime,Everton,909274,48,MF
0,5,0,20,37.74,4,33.33,4,80,13,0,84.03,24,36.92,569,3,14,15,10,0,0,0,0,11,3,0,0,0,0,64,0,200,5,5,25,10,50,5,4,4,2,10,2,5,0,0,0,,0,0,0,Jason Puncheon,Crystal Palace,19593,7,MF
0,2,0,10,40,2,22.22,3,100,6,0,77.36,12,35.29,169,1,4,5,4,0,0,0,0,2,0,0,0,0,0,17,0,41,1,1,25,1,50,0,1,6,0,2,1,1,0,0,0,,0,0,0,Kasey Palmer,Huddersfield Town,788260,59,MF
0,1,0,0,0,0,0,0,0,0,0,62.5,0,0,17,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Jay Fulton,Swansea City,164291,74,MF
0,0,1,19,57.58,10,58.82,4,80,8,0,79.6,29,58,488,7,5,4,8,0,0,0,0,6,1,0,0,0,0,30,0,199,0,0,0,11,32.35,7,16,4,0,0,0,0,0,0,0,,0,1,0,Daniel Amartey,Leicester City,308526,31,MF
0,1,0,24,43.64,10,58.82,0,0,19,0,82.2,34,47.22,458,5,11,2,8,0,0,0,0,11,1,0,0,0,0,28,0,194,3,1,25,18,51.43,7,9,21,0,1,0,1,0,0,0,,0,0,0,Ben Watson,Watford,642,24,MF
0,1,0,4,44.44,0,0,1,100,3,0,87.65,4,44.44,163,0,1,3,6,0,0,0,0,6,3,0,0,0,0,10,0,71,0,0,0,4,66.67,1,1,1,0,0,0,0,0,0,0,,0,0,0,Ibrahim Afellay,Stoke City,2525,29,MF
1,1,0,7,30.43,3,37.5,3,33.33,2,0,78.46,10,32.26,219,2,3,6,6,0,0,0,0,5,0,0,0,0,0,19,0,51,1,1,12.5,1,33.33,3,1,2,0,3,3,0,33.33,0,0,,1,0,0,Joe Lolley,Huddersfield Town,370224,59,MF
0,1,0,20,39.22,0,0,6,40,7,0,79.52,20,38.46,225,7,4,13,9,0,0,0,0,2,0,0,0,0,0,24,0,66,1,1,7.69,4,66.67,1,1,5,0,4,0,1,0,0,0,,0,0,0,Georges-Kévin N'Koudou,Burnley,342909,6,MF
0,0,0,0,0,1,100,0,0,0,0,84,1,50,68,0,0,0,4,0,0,0,0,3,0,0,0,0,0,4,0,42,0,0,0,1,33.33,2,0,1,0,0,0,0,0,0,0,,0,0,0,Dean Whitehead,Huddersfield Town,9710,59,MF
0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Dwight McNeil,Burnley,935543,6,MF
